symbol,company_name,fiscal_year,end_date,period,total_revenue,gross_profit,cost_of_revenue,operating_expenses,research_and_development,selling_and_marketing,general_and_administrative,amortization,operating_income,other_income,income_before_tax,tax,net_income,eps,non_gaap_eps,eps_estimate,eps_surprise_pct,rpo,capex,gross_margin,operating_margin,net_margin,revenue_yoy_pct,currency,source,validation_status,file_type,source_file,download_success,download_timestamp,process_timestamp,stage1_process_timestamp
AMD,"Advanced Micro Devices, Inc.",2021,2021-03-27,Q1,3445000000.0,1587000000.0,1858000000.0,,610000000.0,319000000.0,,,662000000.0,-20000000.0,642000000.0,89000000.0,555000000.0,0.45,,,,292000000.0,66000000.0,0.4606676342525399,0.1921625544267053,0.1611030478955007,,USD,SEC,"DISCREPANCY: SEC=3,445,000,000 vs AV=16,434,000,000 (377.0%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2021,2021-06-30,Q2,3850000000.0,1830000000.0,,,,,,,831000000.0,,,,710000000.0,,,,,,,0.4753246753246753,0.2158441558441558,0.1844155844155844,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2021,2021-06-26,Q2,3850000000.0,1830000000.0,2020000000.0,,659000000.0,341000000.0,,,831000000.0,-10000000.0,821000000.0,113000000.0,710000000.0,0.58,,,,281000000.0,64000000.0,0.4753246753246753,0.2158441558441558,0.1844155844155844,,USD,SEC,"DISCREPANCY: SEC=3,850,000,000 vs AV=16,434,000,000 (326.9%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2021,2021-09-30,Q3,4313000000.0,2086000000.0,,,,,,,948000000.0,,,,923000000.0,,,,,,,0.4836540690934384,0.2198006028286575,0.2140041734291676,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2021,2021-09-25,Q3,4313000000.0,2086000000.0,2227000000.0,,765000000.0,376000000.0,,,948000000.0,55000000.0,1003000000.0,82000000.0,923000000.0,0.75,,,,241000000.0,85000000.0,0.4836540690934384,0.2198006028286575,0.2140041734291676,,USD,SEC,"DISCREPANCY: SEC=4,313,000,000 vs AV=16,434,000,000 (281.0%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2021,2021-12-31,Q4,4826000000.0,2426000000.0,,,,,,,1207000000.0,,,,974000000.0,,,,,,,0.5026937422295897,0.2501036054703688,0.2018234562784915,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2022,2022-12-31,FY,23601000000.0,10603000000.0,,,,,,,1264000000.0,,,,1320000000.0,,,,,,,0.4492606245498072,0.0535570526672598,0.0559298334816321,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2022,2022-12-31,FY,23601000000.0,10603000000.0,12998000000.0,,5005000000.0,2336000000.0,,,1264000000.0,-66000000.0,1198000000.0,-122000000.0,1320000000.0,0.84,,,,247000000.0,450000000.0,0.4492606245498072,0.0535570526672598,0.0559298334816321,,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2022,2022-03-31,Q1,5887000000.0,2818000000.0,,,,,,,951000000.0,,,,786000000.0,,,,,,,0.4786818413453372,0.1615423815186003,0.1335145235264141,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2022,2022-03-26,Q1,5887000000.0,2818000000.0,3069000000.0,,1060000000.0,597000000.0,,,951000000.0,-55000000.0,896000000.0,113000000.0,786000000.0,0.56,,,,206000000.0,71000000.0,0.4786818413453372,0.1615423815186003,0.1335145235264141,,USD,SEC,"DISCREPANCY: SEC=5,887,000,000 vs AV=23,601,000,000 (300.9%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2022,2022-06-30,Q2,6550000000.0,3028000000.0,,,,,,,526000000.0,,,,447000000.0,,,,,,,0.4622900763358779,0.0803053435114503,0.0682442748091603,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2022,2022-06-25,Q2,6550000000.0,3028000000.0,3522000000.0,,1300000000.0,592000000.0,,,526000000.0,-29000000.0,497000000.0,54000000.0,447000000.0,0.27,,,,171000000.0,132000000.0,0.4622900763358779,0.0803053435114503,0.0682442748091603,,USD,SEC,"DISCREPANCY: SEC=6,550,000,000 vs AV=23,601,000,000 (260.3%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2022,2022-09-30,Q3,5565000000.0,2354000000.0,,,,,,,-42000000.0,,,,66000000.0,,,,,,,0.4230008984725966,-0.0075471698113207,0.0118598382749326,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2022,2022-09-24,Q3,5565000000.0,2354000000.0,3211000000.0,,1279000000.0,557000000.0,,,-64000000.0,-9000000.0,-73000000.0,-135000000.0,66000000.0,0.04,,,,302000000.0,123000000.0,0.4230008984725966,-0.0115004492362982,0.0118598382749326,,USD,SEC,"DISCREPANCY: SEC=5,565,000,000 vs AV=23,601,000,000 (324.1%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2022,2022-12-31,Q4,5599000000.0,2403000000.0,,,,,,,-117000000.0,,,,21000000.0,,,,,,,0.4291837828183604,-0.0208965886765493,0.0037506697624575,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2023,2023-12-31,FY,22680000000.0,10460000000.0,,,,,,,401000000.0,,,,854000000.0,,,,,,,0.4611992945326278,0.0176807760141093,0.0376543209876543,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2023,2022-12-31,FY,23601000000.0,10460000000.0,12220000000.0,,5872000000.0,2352000000.0,,,401000000.0,107000000.0,508000000.0,-346000000.0,854000000.0,0.53,,,,137000000.0,546000000.0,0.4432015592559637,0.0169908054743443,0.0361849074191771,,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2023,2023-03-31,Q1,5353000000.0,2359000000.0,,,,,,,-102000000.0,,,,-139000000.0,,,,,,,0.4406874649729124,-0.0190547356622454,-0.025966747618158,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2023,2023-04-01,Q1,5353000000.0,2359000000.0,2994000000.0,,1411000000.0,585000000.0,,823000000.0,-145000000.0,18000000.0,-127000000.0,13000000.0,-139000000.0,-0.09,,,,346000000.0,158000000.0,0.4406874649729124,-0.0270876144218195,-0.025966747618158,,USD,SEC,"DISCREPANCY: SEC=5,353,000,000 vs AV=22,680,000,000 (323.7%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2023,2023-06-30,Q2,5359000000.0,2443000000.0,,,,,,,-20000000.0,,,,27000000.0,,,,,,,0.4558686322075014,-0.0037320395596193,0.005038253405486,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2023,2023-07-01,Q2,5359000000.0,2443000000.0,2916000000.0,,1443000000.0,547000000.0,,693000000.0,-20000000.0,18000000.0,-2000000.0,-23000000.0,27000000.0,0.02,,,,274000000.0,125000000.0,0.4558686322075014,-0.0037320395596193,0.005038253405486,,USD,SEC,"DISCREPANCY: SEC=5,359,000,000 vs AV=22,680,000,000 (323.2%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2023,2023-09-30,Q3,5800000000.0,2747000000.0,,,,,,,224000000.0,,,,299000000.0,,,,,,,0.4736206896551724,0.0386206896551724,0.051551724137931,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2023,2023-09-30,Q3,5800000000.0,2747000000.0,3053000000.0,,1507000000.0,576000000.0,,660000000.0,224000000.0,33000000.0,257000000.0,-39000000.0,299000000.0,0.18,,,,192000000.0,124000000.0,0.4736206896551724,0.0386206896551724,0.051551724137931,,USD,SEC,"DISCREPANCY: SEC=5,800,000,000 vs AV=22,680,000,000 (291.0%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2023,2023-12-31,Q4,6168000000.0,2911000000.0,,,,,,,342000000.0,,,,667000000.0,,,,,,,0.4719520103761349,0.0554474708171206,0.1081387808041504,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2024,2024-12-31,FY,25785000000.0,12725000000.0,,,,,,,1900000000.0,,,,1641000000.0,,,,,,,0.4935039751793678,0.0736862516967229,0.0636416521233275,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2024,2024-12-28,FY,25785000000.0,12725000000.0,13060000000.0,,6456000000.0,2783000000.0,,2400000000.0,1900000000.0,122000000.0,2022000000.0,381000000.0,1641000000.0,1.0,,,,85000000.0,636000000.0,0.4935039751793678,0.0736862516967229,0.0636416521233275,,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2024,2024-03-31,Q1,5473000000.0,2560000000.0,,,,,,,36000000.0,,,,123000000.0,,,,,,,0.4677507765393751,0.0065777452950849,0.0224739630915402,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2024,2024-03-30,Q1,5473000000.0,2560000000.0,2913000000.0,,1525000000.0,620000000.0,,622000000.0,36000000.0,28000000.0,64000000.0,-52000000.0,123000000.0,0.07,,,,113000000.0,142000000.0,0.4677507765393751,0.0065777452950849,0.0224739630915402,,USD,SEC,"DISCREPANCY: SEC=5,473,000,000 vs AV=25,785,000,000 (371.1%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2024,2024-06-30,Q2,5835000000.0,2864000000.0,,,,,,,269000000.0,,,,265000000.0,,,,,,,0.4908311910882605,0.0461011139674378,0.0454155955441302,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2024,2024-06-29,Q2,5835000000.0,2864000000.0,2971000000.0,,1583000000.0,650000000.0,,,269000000.0,30000000.0,299000000.0,41000000.0,265000000.0,0.16,,,,76000000.0,154000000.0,0.4908311910882605,0.0461011139674378,0.0454155955441302,,USD,SEC,"DISCREPANCY: SEC=5,835,000,000 vs AV=25,785,000,000 (341.9%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2024,2024-09-30,Q3,6819000000.0,3419000000.0,,,,,,,724000000.0,,,,771000000.0,,,,,,,0.5013931661533949,0.1061739257955712,0.1130664320281566,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2024,2024-09-28,Q3,6819000000.0,3419000000.0,3400000000.0,,1636000000.0,721000000.0,,,724000000.0,13000000.0,737000000.0,-27000000.0,771000000.0,0.47,,,,86000000.0,132000000.0,0.5013931661533949,0.1061739257955712,0.1130664320281566,,USD,SEC,"DISCREPANCY: SEC=6,819,000,000 vs AV=25,785,000,000 (278.1%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2024,2024-12-31,Q4,7658000000.0,3882000000.0,,,,,,,871000000.0,,,,482000000.0,,,,,,,0.5069208670671194,0.1137372682162444,0.0629407155915382,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2025,2025-12-31,FY,34639000000.0,17152000000.0,,,,,,,3694000000.0,,,,4335000000.0,,,,,,,0.4951644100580271,0.106642801466555,0.1251479546176275,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2025,2025-12-27,FY,34639000000.0,17152000000.0,17487000000.0,13458000000.0,8091000000.0,4144000000.0,,2300000000.0,3694000000.0,472000000.0,4166000000.0,-103000000.0,4335000000.0,2.65,,,,315000000.0,974000000.0,0.4951644100580271,0.106642801466555,0.1251479546176275,,USD,SEC,VALIDATED,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2025,2025-03-31,Q1,7438000000.0,3736000000.0,,,,,,,806000000.0,,,,709000000.0,,,,,,,0.5022855606345792,0.1083624630276956,0.0953213229362732,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2025,2025-03-29,Q1,7438000000.0,3736000000.0,3702000000.0,2930000000.0,1728000000.0,886000000.0,,567000000.0,806000000.0,19000000.0,825000000.0,123000000.0,709000000.0,0.44,,,,74000000.0,212000000.0,0.5022855606345792,0.1083624630276956,0.0953213229362732,,USD,SEC,"DISCREPANCY: SEC=7,438,000,000 vs AV=34,639,000,000 (365.7%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2025,2025-06-30,Q2,7685000000.0,3059000000.0,,,,,,,-134000000.0,,,,872000000.0,,,,,,,0.3980481457384515,-0.0174365647364996,0.1134677944046844,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2025,2025-06-28,Q2,7685000000.0,3059000000.0,4626000000.0,3193000000.0,1894000000.0,991000000.0,,1135000000.0,-134000000.0,60000000.0,-74000000.0,-834000000.0,872000000.0,0.54,,,,218000000.0,282000000.0,0.3980481457384515,-0.0174365647364996,0.1134677944046844,,USD,SEC,"DISCREPANCY: SEC=7,685,000,000 vs AV=34,639,000,000 (350.7%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2025,2025-09-30,Q3,9246000000.0,4780000000.0,,,,,,,1270000000.0,,,,1243000000.0,,,,,,,0.5169803158122431,0.1373566947869348,0.1344365130867402,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2025,2025-09-27,Q3,9246000000.0,4780000000.0,4466000000.0,3510000000.0,2139000000.0,1069000000.0,,1697000000.0,1270000000.0,45000000.0,1315000000.0,153000000.0,1243000000.0,0.75,,,,279000000.0,258000000.0,0.5169803158122431,0.1373566947869348,0.1344365130867402,,USD,SEC,"DISCREPANCY: SEC=9,246,000,000 vs AV=34,639,000,000 (274.6%)",INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMD,"Advanced Micro Devices, Inc.",2025,2025-12-31,Q4,10270000000.0,5577000000.0,,,,,,,1753000000.0,,,,1511000000.0,,,,,,,0.5430379746835443,0.1706913339824732,0.1471275559883154,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2026,2026-03-31,Q1,10253000000.0,5416000000.0,,,,,,,1476000000.0,,,,1366000000.0,,,,,,,0.5282356383497513,0.1439578659904418,0.1332292987418316,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMD&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:58.234199
AMD,"Advanced Micro Devices, Inc.",2026,2026-03-28,Q1,10253000000.0,5416000000.0,4837000000.0,3940000000.0,2397000000.0,1253000000.0,,551000000.0,1476000000.0,128000000.0,1604000000.0,238000000.0,1383000000.0,0.84,,,,264000000.0,389000000.0,0.5282356383497513,0.1439578659904418,0.1348873500438896,,USD,SEC,NO_CROSSCHECK,INCOME_STATEMENT,https://data.sec.gov/api/xbrl/companyfacts/CIK0000002488.json,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:55.243791
AMZN,"Amazon.com, Inc.",2005,2005-12-31,Q4,2977000000.0,285000000.0,,,,,,,165000000.0,,,,173000000.0,,,,,,,0.0957339603627813,0.0554249244205576,0.0581121934833725,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMZN&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-02-09 12:28:29.528179
AMZN,"Amazon.com, Inc.",2006,2006-12-31,FY,10711000000.0,857000000.0,,,,,,,389000000.0,,,,190000000.0,,,,,,,0.0800112034357202,0.0363178041265988,0.0177387732237886,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMZN&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:42.760500
AMZN,"Amazon.com, Inc.",2006,2006-03-31,Q1,2279000000.0,208000000.0,,,,,,,106000000.0,,,,51000000.0,,,,,,,0.0912681000438788,0.0465116279069767,0.022378236068451,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMZN&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:42.760500
AMZN,"Amazon.com, Inc.",2006,2006-06-30,Q2,2139000000.0,153000000.0,,,,,,,47000000.0,,,,22000000.0,,,,,,,0.0715287517531556,0.0219728845254791,0.0102851799906498,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMZN&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:42.760500
AMZN,"Amazon.com, Inc.",2006,2006-09-30,Q3,2307000000.0,160000000.0,,,,,,,40000000.0,,,,19000000.0,,,,,,,0.0693541395752058,0.0173385348938014,0.0082358040745557,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMZN&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:42.760500
AMZN,"Amazon.com, Inc.",2006,2006-12-31,Q4,3986000000.0,335000000.0,,,,,,,197000000.0,,,,97000000.0,,,,,,,0.0840441545408931,0.0494229804315102,0.0243351731058705,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMZN&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:42.760500
AMZN,"Amazon.com, Inc.",2007,2007-12-31,FY,14835000000.0,1243000000.0,,,,,,,655000000.0,,,,476000000.0,,,,,,,0.083788338388945,0.0441523424334344,0.0320862824401752,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMZN&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:42.760500
AMZN,"Amazon.com, Inc.",2007,2007-03-31,Q1,3015000000.0,273000000.0,,,,,,,145000000.0,,,,111000000.0,,,,,,,0.090547263681592,0.0480928689883913,0.0368159203980099,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMZN&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:42.760500
AMZN,"Amazon.com, Inc.",2007,2007-06-30,Q2,2886000000.0,242000000.0,,,,,,,116000000.0,,,,78000000.0,,,,,,,0.0838530838530838,0.0401940401940401,0.027027027027027,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMZN&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:42.760500
AMZN,"Amazon.com, Inc.",2007,2007-09-30,Q3,3262000000.0,257000000.0,,,,,,,123000000.0,,,,80000000.0,,,,,,,0.0787860208461066,0.0377069282648681,0.0245248313917841,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMZN&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:42.760500
AMZN,"Amazon.com, Inc.",2007,2007-12-31,Q4,5672000000.0,471000000.0,,,,,,,271000000.0,,,,207000000.0,,,,,,,0.0830394922425952,0.0477785613540197,0.0364950634696756,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMZN&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:42.760500
AMZN,"Amazon.com, Inc.",2008,2008-12-31,FY,19166000000.0,1579000000.0,,,,,,,842000000.0,,,,645000000.0,,,,,,,0.0823854742773661,0.0439319628508817,0.0336533444641552,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMZN&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:42.760500
AMZN,"Amazon.com, Inc.",2008,2008-03-31,Q1,4135000000.0,368000000.0,,,,,,,198000000.0,,,,143000000.0,,,,,,,0.0889963724304715,0.0478839177750906,0.0345828295042321,,USD,AlphaVantage,,INCOME_STATEMENT,https://www.alphavantage.co/query?function=INCOME_STATEMENT&symbol=AMZN&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-15 02:11:42.760500
