symbol,company_name,fiscal_year,end_date,period,segment_name,segment_type,revenue,revenue_yoy_pct,currency,source,file_type,source_file,download_success,download_timestamp,process_timestamp,stage1_process_timestamp
AMD,"Advanced Micro Devices, Inc.",2015,2015-12-26,annual,JAPAN,geography,1254000000.0,-0.052870090634441,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2015,2015-12-26,annual,Other Countries,geography,84000000.0,-0.3636363636363636,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2015,2015-12-26,annual,SINGAPORE,geography,356000000.0,-0.0404312668463611,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2015,2015-12-26,annual,UNITED STATES,geography,984000000.0,-0.0446601941747572,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2015,2015-12-26,annual,Computing and Graphics,product,1805000000.0,-0.4236909323116219,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2015,2015-12-26,annual,Graphics and Visual Solutions,product,2186000000.0,-0.0791912384161752,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2016,2016-12-31,annual,CHINA,geography,1108000000.0,-0.0323144104803493,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2016,2016-12-31,annual,Europe,geography,155000000.0,-0.0773809523809523,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2016,2016-12-31,annual,JAPAN,geography,1443000000.0,0.1507177033492823,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2016,2016-12-31,annual,Other Countries,geography,72000000.0,-0.1428571428571428,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2016,2016-12-31,annual,SINGAPORE,geography,571000000.0,0.6039325842696629,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2016,2016-12-31,annual,UNITED STATES,geography,923000000.0,-0.0619918699186991,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2016,2016-12-31,annual,Computing and Graphics,product,1967000000.0,0.0897506925207756,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2016,2016-12-31,annual,Graphics and Visual Solutions,product,2305000000.0,0.0544373284537968,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2017,2017-12-30,annual,CHINA,geography,1747000000.0,0.5767148014440433,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2017,2017-12-30,annual,Europe,geography,263000000.0,0.6967741935483871,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2017,2017-12-30,annual,JAPAN,geography,1242000000.0,-0.1392931392931393,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2017,2017-12-30,annual,Other Countries,geography,162000000.0,1.25,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2017,2017-12-30,annual,SINGAPORE,geography,551000000.0,-0.0350262697022767,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2017,2017-12-30,annual,UNITED STATES,geography,1364000000.0,0.4777898158179848,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2017,2017-12-30,annual,Computing and Graphics,product,3029000000.0,0.539908490086426,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2017,2017-12-30,annual,Graphics and Visual Solutions,product,2300000000.0,-0.0021691973969631,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2018,2018-12-29,annual,Europe,geography,470000000.0,0.7870722433460076,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2018,2018-12-29,annual,JAPAN,geography,1225000000.0,-0.0136876006441223,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2018,2018-12-29,annual,Other Countries,geography,209000000.0,0.2901234567901234,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2018,2018-12-29,annual,SINGAPORE,geography,728000000.0,0.3212341197822141,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2018,2018-12-29,annual,UNITED STATES,geography,1327000000.0,-0.0271260997067448,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2018,2018-12-29,annual,Computing and Graphics,product,4125000000.0,0.3618355893034005,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2018,2018-12-29,annual,Graphics and Visual Solutions,product,2350000000.0,0.0217391304347826,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2019,2019-12-28,annual,CHINA,geography,1736000000.0,-0.0062965082999427,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2019,2019-12-28,annual,Europe,geography,762000000.0,0.6212765957446809,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2019,2019-12-28,annual,JAPAN,geography,840000000.0,-0.3142857142857143,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2019,2019-12-28,annual,Other Countries,geography,313000000.0,0.4976076555023923,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2019,2019-12-28,annual,SINGAPORE,geography,597000000.0,-0.1799450549450549,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2019,2019-12-28,annual,"TAIWAN, PROVINCE OF CHINA",geography,719000000.0,,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2019,2019-12-28,annual,UNITED STATES,geography,1764000000.0,0.3293142426525998,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2019,2019-12-28,annual,Computing and Graphics,product,4709000000.0,0.1415757575757575,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2019,2019-12-28,annual,Graphics and Visual Solutions,product,2022000000.0,-0.1395744680851063,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2020,2020-12-26,annual,CHINA,geography,2329000000.0,0.3415898617511521,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2020,2020-12-26,annual,Europe,geography,1108000000.0,0.4540682414698163,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2020,2020-12-26,annual,JAPAN,geography,1033000000.0,0.2297619047619047,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2020,2020-12-26,annual,Other Countries,geography,716000000.0,1.2875399361022364,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2020,2020-12-26,annual,SINGAPORE,geography,1096000000.0,0.8358458961474037,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2020,2020-12-26,annual,"TAIWAN, PROVINCE OF CHINA",geography,1187000000.0,0.650904033379694,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2020,2023-02-27,annual,Client,product,5189000000.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (AMD),True,2026-07-20 02:35:11 CST,2026-07-20 02:35:11 CST,2026-07-20 02:35:11.414249 CST
AMD,"Advanced Micro Devices, Inc.",2020,2020-12-26,annual,Computing and Graphics,product,6432000000.0,0.3658950944998938,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2020,2023-02-27,annual,Data Center,product,3694000000.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (AMD),True,2026-07-20 02:35:11 CST,2026-07-20 02:35:11 CST,2026-07-20 02:35:11.414249 CST
AMD,"Advanced Micro Devices, Inc.",2020,2023-02-27,annual,Embedded,product,143000000.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (AMD),True,2026-07-20 02:35:11 CST,2026-07-20 02:35:11 CST,2026-07-20 02:35:11.414249 CST
AMD,"Advanced Micro Devices, Inc.",2020,2023-02-27,annual,Gaming,product,2746000000.0,,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (AMD),True,2026-07-20 02:35:11 CST,2026-07-20 02:35:11 CST,2026-07-20 02:35:11.414249 CST
AMD,"Advanced Micro Devices, Inc.",2020,2020-12-26,annual,Graphics and Visual Solutions,product,3331000000.0,0.6473788328387735,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2021,2021-12-25,annual,CHINA,geography,4096000000.0,0.7586947187634178,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2021,2021-12-25,annual,Europe,geography,1249000000.0,0.1272563176895307,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2021,2021-12-25,annual,JAPAN,geography,2381000000.0,1.3049370764762829,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2021,2021-12-25,annual,Other Countries,geography,572000000.0,-0.2011173184357542,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2021,2021-12-25,annual,SINGAPORE,geography,1389000000.0,0.2673357664233576,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2021,2021-12-25,annual,"TAIWAN, PROVINCE OF CHINA",geography,2091000000.0,0.7615838247683235,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2021,2024-01-31,annual,Client,product,6887000000.0,0.32723068028521873,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (AMD),True,2026-07-20 02:35:11 CST,2026-07-20 02:35:11 CST,2026-07-20 02:35:11.414249 CST
AMD,"Advanced Micro Devices, Inc.",2021,2021-12-25,annual,Computing and Graphics,product,9332000000.0,0.4508706467661691,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2021,2024-01-31,annual,Data Center,product,6043000000.0,0.6358960476448294,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (AMD),True,2026-07-20 02:35:11 CST,2026-07-20 02:35:11 CST,2026-07-20 02:35:11.414249 CST
AMD,"Advanced Micro Devices, Inc.",2021,2024-01-31,annual,Embedded,product,246000000.0,0.7202797202797203,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (AMD),True,2026-07-20 02:35:11 CST,2026-07-20 02:35:11 CST,2026-07-20 02:35:11.414249 CST
AMD,"Advanced Micro Devices, Inc.",2021,2024-01-31,annual,Gaming,product,5607000000.0,1.041879096868172,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (AMD),True,2026-07-20 02:35:11 CST,2026-07-20 02:35:11 CST,2026-07-20 02:35:11.414249 CST
AMD,"Advanced Micro Devices, Inc.",2021,2021-12-25,annual,Graphics and Visual Solutions,product,7102000000.0,1.1320924647253077,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2022,2022-12-31,annual,CHINA,geography,5207000000.0,0.271240234375,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2022,2022-12-31,annual,Europe,geography,1773000000.0,0.4195356285028022,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2022,2022-12-31,annual,JAPAN,geography,4177000000.0,0.7543049139017219,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2022,2022-12-31,annual,Other Countries,geography,646000000.0,0.1293706293706293,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2022,2022-12-31,annual,SINGAPORE,geography,1380000000.0,-0.0064794816414686,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2022,2022-12-31,annual,"TAIWAN, PROVINCE OF CHINA",geography,2369000000.0,0.1329507412721186,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2022,2022-12-31,annual,UNITED STATES,geography,8049000000.0,3.562925170068027,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2022,2022-12-31,annual,Client,product,6201000000.0,,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2022,2025-02-05,annual,Client,product,6201000000.0,-0.09960795702047336,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (AMD),True,2026-07-20 02:35:11 CST,2026-07-20 02:35:11 CST,2026-07-20 02:35:11.414249 CST
AMD,"Advanced Micro Devices, Inc.",2022,2022-12-31,annual,Data Center,product,6043000000.0,,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2022,2025-02-05,annual,Data Center,product,6496000000.0,0.07496276683766341,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (AMD),True,2026-07-20 02:35:11 CST,2026-07-20 02:35:11 CST,2026-07-20 02:35:11.414249 CST
AMD,"Advanced Micro Devices, Inc.",2022,2022-12-31,annual,Embedded,product,4552000000.0,,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2022,2025-02-05,annual,Embedded,product,4552000000.0,17.504065040650406,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (AMD),True,2026-07-20 02:35:11 CST,2026-07-20 02:35:11 CST,2026-07-20 02:35:11.414249 CST
AMD,"Advanced Micro Devices, Inc.",2022,2022-12-31,annual,Gaming,product,6805000000.0,,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-product-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2022,2025-02-05,annual,Gaming,product,6805000000.0,0.21366149456037095,USD,SEC_10K,SEGMENT_REVENUE,SEC EDGAR 10-K (AMD),True,2026-07-20 02:35:11 CST,2026-07-20 02:35:11 CST,2026-07-20 02:35:11.414249 CST
AMD,"Advanced Micro Devices, Inc.",2023,2023-12-30,annual,CHINA,geography,3417000000.0,-0.3437680046091799,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2023,2023-12-30,annual,Europe,geography,2030000000.0,0.1449520586576424,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
AMD,"Advanced Micro Devices, Inc.",2023,2023-12-30,annual,JAPAN,geography,4629000000.0,0.1082116351448407,USD,FMP,SEGMENT_REVENUE,https://financialmodelingprep.com/stable/revenue-geographic-segmentation?symbol=AMD&period=annual&apikey=***MASKED***,True,2026-07-01 15:28:57,2026-07-01 15:28:57,2026-05-06 12:44:59.205792
